,pick_order,hero_code,attack_damage,receive_damage,recovery,mvp_point,artifact,equip,respawn,mvp,kill_count,position,grade,awaken_grade,attribute_cd,level,job_cd,is_win,first_pick,ban
8617,3.0,c1154,5483.0,86310.21,40839.0,218192.0,efr26,"['set_speed', 'set_acc']",0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,ranger,2,0.0,0.0
8618,4.0,c2071,78632.0,100558.6,8234.0,330024.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,1.0,1.0,4.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
8619,5.0,c1148,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,assassin,2,0.0,1.0
8620,1.0,c2008,0.0,960.94,1705.0,19420.0,efk03,"['set_shield', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8621,2.0,c2016,33724.0,0.0,0.0,67231.0,efk02,"['set_cri_dmg', 'set_immune']",0.0,1.0,1.0,2.0,6.0,6.0,dark,60.0,knight,1,0.0,0.0
8622,3.0,c1154,4079.0,0.0,14916.0,62555.0,efr26,"['set_acc', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,ranger,1,0.0,0.0
8623,4.0,c5082,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,manauser,1,0.0,1.0
8624,5.0,c5089,28384.0,0.0,0.0,51839.0,efa22,"['set_speed', 'set_torrent']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
8625,1.0,c1159,0.0,39460.37,0.0,64214.0,efw35,['set_speed'],0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
8626,2.0,c1126,0.0,19867.79,0.0,98257.0,efr13,['set_speed'],0.0,1.0,0.0,2.0,6.0,6.0,ice,60.0,ranger,2,0.0,0.0
8627,3.0,c2109,94.0,22952.33,0.0,35423.0,efk02,"['set_counter', 'set_cri']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8628,4.0,c1128,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,2,0.0,1.0
8629,5.0,c1147,149.0,20620.59,0.0,29021.0,ef309,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,mage,2,0.0,0.0
8630,1.0,c6037,0.0,0.0,0.0,58026.0,efh19,"['set_immune', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
8631,2.0,c2109,76358.0,0.0,0.0,118910.0,efk20,"['set_cri_dmg', 'set_torrent']",0.0,1.0,2.0,4.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8632,3.0,c5001,1010.0,0.0,0.0,31957.0,efk09,"['set_speed', 'set_acc']",0.0,0.0,0.0,2.0,6.0,6.0,fire,60.0,knight,1,0.0,0.0
8633,4.0,c1099,0.0,0.0,0.0,46420.0,efr16,"['set_speed', 'set_acc']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,ranger,1,0.0,0.0
8634,5.0,c1109,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,ranger,1,0.0,1.0
8635,1.0,c1159,0.0,44905.42,0.0,44905.0,efw35,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
8636,2.0,c2008,0.0,136049.61,17059.0,230071.0,efk03,"['set_immune', 'set_shield']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8637,3.0,c5082,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,manauser,2,0.0,1.0
8638,4.0,c1154,0.0,44134.72,0.0,44134.0,efr26,"['set_speed', 'set_acc']",0.0,0.0,0.0,2.0,6.0,6.0,ice,60.0,ranger,2,0.0,0.0
8639,5.0,c2071,0.0,65697.83,0.0,65697.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
8640,1.0,c1159,0.0,112672.89,0.0,112672.0,efw35,"['set_res', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
8641,2.0,c2071,0.0,103079.08,0.0,103079.0,efw01,"['set_counter', 'set_penetrate']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
8642,3.0,c5082,0.0,57029.7,18381.0,283409.0,efh14,"['set_res', 'set_speed']",0.0,1.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
8643,4.0,c2046,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,ranger,2,0.0,1.0
8644,5.0,c2047,11318.0,127856.39,2991.0,207165.0,efw01,"['set_vampire', 'set_res']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
8645,1.0,c2089,2492.0,0.0,986.0,131100.0,ef427,['set_speed'],0.0,0.0,1.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
8646,2.0,c2109,31498.0,1423.01,0.0,80986.0,efk02,"['set_counter', 'set_cri']",0.0,0.0,1.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8647,3.0,c4004,5682.0,37779.31,28664.0,156655.0,efk09,"['set_speed', 'set_max_hp']",0.0,1.0,0.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8648,4.0,c5089,50168.0,4816.25,2233.0,150033.0,efa02,"['set_speed', 'set_torrent']",0.0,0.0,1.0,4.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
8649,5.0,c4144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,assassin,1,0.0,1.0
8650,1.0,c1133,14019.0,7265.22,0.0,215954.0,efm03,"['set_acc', 'set_speed']",0.0,0.0,2.0,1.0,6.0,6.0,dark,60.0,mage,1,0.0,0.0
8651,2.0,c6037,490.0,16233.81,9572.0,153254.0,efh12,"['set_speed', 'set_immune']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
8652,3.0,c2070,42419.0,16490.45,31561.0,318996.0,ef504,"['set_speed', 'set_immune']",0.0,1.0,2.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8653,4.0,c1121,23595.0,49951.37,0.0,200504.0,efw06,"['set_speed', 'set_immune']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,warrior,1,0.0,0.0
8654,5.0,c1148,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,assassin,1,0.0,1.0
8655,1.0,c2089,0.0,62221.82,0.0,62221.0,ef427,['set_speed'],0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,2,1.0,0.0
8656,2.0,c2109,18391.0,79366.34,5466.0,146010.0,efk02,"['set_counter', 'set_cri']",0.0,1.0,0.0,4.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8657,3.0,c5082,0.0,56426.03,3673.0,74361.0,efh14,"['set_immune', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
8658,4.0,c4004,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
8659,5.0,c2016,11866.0,110474.49,8676.0,145278.0,efk02,"['set_immune', 'set_vampire']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
8660,1.0,c2101,43856.0,72274.68,5388.0,255216.0,ef501,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
8661,2.0,c2089,1414.0,81520.78,11685.0,375385.0,ef427,"['set_speed', 'set_immune']",0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
8662,3.0,c2016,19158.0,99528.26,2806.0,148232.0,efk02,"['set_cri', 'set_vampire']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
8663,4.0,c2022,0.0,108026.39,0.0,121396.0,efh14,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
8664,5.0,c1144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,2,0.0,1.0
8665,1.0,c1159,0.0,97303.62,0.0,160161.0,efw35,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,warrior,1,1.0,0.0
8666,2.0,c2008,0.0,69049.15,8205.0,223923.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8667,3.0,c5082,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,manauser,1,0.0,1.0
8668,4.0,c2109,66705.0,49752.07,1346.0,400666.0,efk02,"['set_counter', 'set_cri']",0.0,1.0,3.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8669,5.0,c1128,24560.0,24323.8,7968.0,189552.0,efw27,"['set_speed', 'set_torrent']",0.0,0.0,1.0,4.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
8670,1.0,c4004,0.0,0.0,0.0,20369.0,efk09,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,1.0,0.0
8671,2.0,c2038,0.0,42263.94,0.0,42263.0,efa03,"['set_cri_dmg', 'set_penetrate']",0.0,1.0,0.0,4.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
8672,3.0,c2132,0.0,0.0,0.0,0.0,efh06,"['set_speed', 'set_acc']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
8673,4.0,c1099,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,ranger,2,0.0,1.0
8674,5.0,c1014,8661.0,0.0,0.0,39215.0,efa02,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
8675,1.0,c1159,0.0,0.0,0.0,0.0,efw35,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,warrior,1,0.0,0.0
8676,2.0,c2008,0.0,0.0,7665.0,18066.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8677,3.0,c1126,0.0,0.0,0.0,27042.0,efr13,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,ranger,1,0.0,0.0
8678,4.0,c6011,15308.0,18630.26,0.0,44339.0,efa13,"['set_speed', 'set_penetrate']",0.0,1.0,0.0,4.0,6.0,6.0,light,60.0,assassin,1,0.0,0.0
8679,5.0,c1134,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,1,0.0,1.0
8680,1.0,c1159,6285.0,121638.71,0.0,136550.0,efw35,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
8681,2.0,c4004,1716.0,121798.12,27138.0,206728.0,efk09,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8682,3.0,c1102,1918.0,52808.17,34010.0,218143.0,efh07,"['set_speed', 'set_res']",0.0,1.0,1.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
8683,4.0,c2071,0.0,64041.47,0.0,64041.0,efw01,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
8684,5.0,c2111,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,mage,2,0.0,1.0
8685,1.0,c2089,1640.0,0.0,3618.0,44143.0,ef427,['set_speed'],0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
8686,2.0,c2109,19266.0,0.0,0.0,50106.0,efk02,"['set_counter', 'set_cri']",0.0,0.0,1.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8687,3.0,c5089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,1,0.0,1.0
8688,4.0,c1128,40504.0,1475.1,0.0,50024.0,efw27,"['set_speed', 'set_torrent']",0.0,0.0,0.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
8689,5.0,c2099,48179.0,19405.0,0.0,109151.0,efm03,"['set_speed', 'set_cri']",0.0,1.0,1.0,4.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
8690,1.0,c1133,1901.0,0.0,0.0,52188.0,efm03,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,mage,2,1.0,0.0
8691,2.0,c1143,0.0,0.0,0.0,59430.0,efh18,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,manauser,2,0.0,0.0
8692,3.0,c2047,61500.0,1290.11,0.0,85648.0,ef432,"['set_torrent', 'set_torrent', 'set_torrent']",0.0,1.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
8693,4.0,c1110,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,ranger,2,0.0,1.0
8694,5.0,c2011,0.0,26740.87,0.0,31312.0,efa02,"['set_speed', 'set_torrent']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,assassin,2,0.0,0.0
8695,1.0,c1159,0.0,37154.46,0.0,37154.0,efw35,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,warrior,1,0.0,0.0
8696,2.0,c2008,0.0,109577.46,18448.0,195072.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8697,3.0,c2016,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,knight,1,0.0,1.0
8698,4.0,c5082,781.0,55918.21,4093.0,248520.0,efh14,"['set_immune', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
8699,5.0,c1121,9004.0,33206.02,0.0,256756.0,ef506,"['set_immune', 'set_speed']",0.0,1.0,0.0,2.0,6.0,6.0,wind,60.0,warrior,1,0.0,0.0
8700,1.0,c1133,17471.0,7792.56,0.0,89676.0,efm03,"['set_cri', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,mage,1,1.0,0.0
8701,2.0,c2101,33854.0,136715.94,5713.0,240695.0,ef501,"['set_immune', 'set_speed']",0.0,1.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
8702,3.0,c2070,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,1,0.0,1.0
8703,4.0,c2050,7006.0,16396.52,0.0,28770.0,efm03,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,mage,1,0.0,0.0
8704,5.0,c5082,2407.0,16776.25,24254.0,118585.0,efh14,"['set_acc', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,manauser,1,0.0,0.0
8705,1.0,c1159,6094.0,73134.81,0.0,79228.0,efw35,['set_speed'],0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,0.0,0.0
8706,2.0,c2008,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
8707,3.0,c4144,24303.0,20485.58,3558.0,68682.0,efa20,"['set_cri_dmg', 'set_penetrate']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
8708,4.0,c1126,9336.0,17372.58,0.0,153810.0,efr13,['set_speed'],0.0,1.0,0.0,2.0,6.0,6.0,ice,60.0,ranger,2,0.0,0.0
8709,5.0,c1117,8783.0,91136.19,0.0,125339.0,efk02,"['set_scar', 'set_immune']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8710,1.0,c1144,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,2,1.0,1.0
8711,2.0,c1133,2030.0,7194.05,0.0,45708.0,efm03,"['set_acc', 'set_speed']",0.0,1.0,0.0,1.0,6.0,6.0,dark,60.0,mage,2,0.0,0.0
8712,3.0,c1096,0.0,13081.58,0.0,22202.0,efm03,"['set_penetrate', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,fire,60.0,mage,2,0.0,0.0
8713,4.0,c2103,6802.0,17641.91,0.0,24443.0,efa02,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
8714,5.0,c5046,979.0,13078.11,0.0,44460.0,efa23,"['set_speed', 'set_acc']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
8715,1.0,c1159,0.0,0.0,0.0,0.0,efw35,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,warrior,1,0.0,0.0
8716,2.0,c2008,0.0,3491.04,12892.0,32514.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8717,3.0,c2109,23240.0,6517.66,2082.0,54423.0,efk02,"['set_counter', 'set_cri']",0.0,1.0,1.0,4.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8718,4.0,c6037,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,manauser,1,0.0,1.0
8719,5.0,c2046,0.0,16302.57,0.0,19528.0,efr13,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,ranger,1,0.0,0.0
8720,1.0,c1159,0.0,74240.34,0.0,125036.0,efw35,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
8721,2.0,c1126,0.0,48201.46,0.0,200589.0,efr13,"['set_speed', 'set_acc']",0.0,0.0,0.0,2.0,6.0,6.0,ice,60.0,ranger,2,0.0,0.0
8722,3.0,c1128,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,2,0.0,1.0
8723,4.0,c5089,53282.0,30702.88,9050.0,299040.0,efa22,"['set_speed', 'set_torrent']",0.0,1.0,2.0,3.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
8724,5.0,c1147,6788.0,59934.23,0.0,100586.0,efm03,"['set_speed', 'set_acc']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,mage,2,0.0,0.0
8725,1.0,c2016,49198.0,0.0,0.0,203485.0,efk02,"['set_immune', 'set_vampire']",0.0,1.0,2.0,3.0,6.0,6.0,dark,60.0,knight,1,0.0,0.0
8726,2.0,c2008,0.0,137994.74,4315.0,186816.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8727,3.0,c6037,1342.0,49406.0,17143.0,156903.0,efh12,"['set_speed', 'set_immune']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
8728,4.0,c2109,21347.0,11852.49,4107.0,182693.0,efk02,"['set_counter', 'set_cri']",0.0,0.0,2.0,4.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8729,5.0,c1112,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,mage,1,0.0,1.0
8730,1.0,c2016,31432.0,8804.87,0.0,75836.0,efk02,"['set_cri_dmg', 'set_def']",0.0,0.0,1.0,1.0,6.0,6.0,dark,60.0,knight,1,0.0,0.0
8731,2.0,c2008,0.0,25199.37,10265.0,96493.0,efk03,"['set_shield', 'set_max_hp']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8732,3.0,c1128,22751.0,0.0,5329.0,104366.0,efw06,"['set_speed', 'set_torrent']",0.0,1.0,1.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
8733,4.0,c1121,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,1,0.0,1.0
8734,5.0,c2047,17744.0,5617.16,0.0,38618.0,efw01,"['set_cri_dmg', 'set_penetrate']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
8735,1.0,c1159,0.0,36204.44,0.0,150459.0,efw35,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
8736,2.0,c4004,1063.0,129546.29,38138.0,351555.0,efk09,"['set_speed', 'set_max_hp']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8737,3.0,c5082,0.0,58442.39,0.0,69867.0,efh14,"['set_immune', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
8738,4.0,c2109,8317.0,10100.3,3825.0,56519.0,efk02,"['set_counter', 'set_cri']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8739,5.0,c1126,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,ranger,2,0.0,1.0
8740,1.0,c2046,8623.0,0.0,0.0,53379.0,efr13,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,ranger,1,0.0,0.0
8741,2.0,c1133,11773.0,11718.03,0.0,61853.0,efm03,"['set_speed', 'set_acc']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,mage,1,0.0,0.0
8742,3.0,c1034,30370.0,0.0,0.0,82586.0,efw30,"['set_cri', 'set_speed']",0.0,1.0,2.0,3.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
8743,4.0,c5089,35229.0,5609.55,3241.0,79245.0,efa02,"['set_speed', 'set_torrent']",0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
8744,5.0,c2132,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,manauser,1,0.0,1.0
8745,1.0,c1159,0.0,97303.62,0.0,97303.0,efw35,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
8746,2.0,c2002,7133.0,88475.98,17665.0,201473.0,efk03,"['set_speed', 'set_immune']",0.0,1.0,0.0,1.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
8747,3.0,c1137,6290.0,37284.18,14935.0,127108.0,efk06,"['set_speed', 'set_immune']",0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,knight,2,0.0,0.0
8748,4.0,c1126,0.0,57575.85,0.0,67375.0,efr21,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,ranger,2,0.0,0.0
8749,5.0,c2015,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,mage,2,0.0,1.0
8750,1.0,c2016,24645.0,57309.47,0.0,81954.0,efk02,"['set_cri_dmg', 'set_cri']",0.0,0.0,0.0,4.0,6.0,6.0,dark,60.0,knight,1,0.0,0.0
8751,2.0,c1133,4793.0,13131.77,0.0,17924.0,efm03,"['set_speed', 'set_acc']",0.0,0.0,0.0,1.0,6.0,6.0,dark,60.0,mage,1,0.0,0.0
8752,3.0,c2070,40357.0,57173.68,24988.0,122519.0,efk09,"['set_speed', 'set_res']",0.0,1.0,0.0,3.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
8753,4.0,c1109,25286.0,26571.13,0.0,106708.0,efr13,"['set_speed', 'set_cri']",0.0,0.0,1.0,2.0,6.0,6.0,wind,60.0,ranger,1,0.0,0.0
8754,5.0,c1121,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,1,0.0,1.0
8755,1.0,c1159,0.0,97303.62,0.0,97303.0,efw35,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
8756,2.0,c2008,1867.0,128346.35,16410.0,146623.0,efk03,"['set_immune', 'set_shield']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8757,3.0,c1137,46765.0,130483.83,24656.0,304246.0,efk06,"['set_speed', 'set_immune']",0.0,1.0,1.0,2.0,6.0,6.0,ice,60.0,knight,2,0.0,0.0
8758,4.0,c1148,8054.0,57822.93,0.0,65876.0,efa24,"['set_speed', 'set_res']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,assassin,2,0.0,0.0
8759,5.0,c2012,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,warrior,2,0.0,1.0
8760,1.0,c2046,20256.0,6356.8,0.0,115312.0,efr13,"['set_immune', 'set_speed']",0.0,1.0,1.0,3.0,6.0,6.0,light,60.0,ranger,1,1.0,0.0
8761,2.0,c1020,15156.0,0.0,0.0,54288.0,efr13,"['set_speed', 'set_cri']",0.0,0.0,1.0,2.0,6.0,6.0,fire,60.0,ranger,1,0.0,0.0
8762,3.0,c1159,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,1,0.0,1.0
8763,4.0,c1147,7318.0,34035.48,0.0,49179.0,efm03,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,ice,60.0,mage,1,0.0,0.0
8764,5.0,c4144,20070.0,25073.33,2175.0,89060.0,efa03,"['set_immune', 'set_speed']",0.0,0.0,1.0,4.0,6.0,6.0,light,60.0,assassin,1,0.0,0.0
8765,1.0,c1121,13088.0,43366.12,6303.0,143059.0,ef506,"['set_immune', 'set_speed']",0.0,1.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,0.0,0.0
8766,2.0,c2008,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,knight,2,0.0,1.0
8767,3.0,c2101,0.0,57107.46,0.0,57107.0,ef501,"['set_cri', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
8768,4.0,c5082,0.0,63367.15,3997.0,67364.0,efh14,"['set_res', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
8769,5.0,c2050,10942.0,13149.63,0.0,70582.0,efm03,"['set_penetrate', 'set_cri_dmg']",0.0,0.0,1.0,4.0,6.0,6.0,dark,60.0,mage,2,0.0,0.0
8770,1.0,c2089,3374.0,37202.55,2734.0,43311.0,ef501,['set_speed'],0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
8771,2.0,c4004,0.0,104979.61,4465.0,109444.0,efk04,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
8772,3.0,c5089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,2,0.0,1.0
